comment,label
Nge hay mà 😓,0
:))) chào nha 😞,0
"Liên cái lồn, bọn game x mobi chúng nó cũng đóng video quảng cáo ở chung sân khấu đấy( cũng mặc quần áo táo quân ké tí fame) , đội táo quân cũng tập ở đấy nên ké hình táo quân tí thôi chứ tuổi buồi đòi táo quân quảng cáo cho, địt mẹ seed bẩn 😙",2
tiec cho gd bac sy qua .con vi rut nay that nguy h .on troi nuoc Việt Nam! 🤦 minh con may man nheu 😔,0
Triệu like 😰,0
Co ba lon ve khi du no banh xac 💓,2
Võ Minh Hiếu xin video bạn ơi ☠️,0
Nói về mấy ông bụng phệ ở trong chích quyền thôi nói cả đời vẫn ko hết chuyện...mãi cũng ko sửa đc..nó ăn vào xương vào tủy rồi. 😉,2
Minh Quân đau vãi lồn =))) 🥵,0
Con Nhung :)) 😭,0
Tui mà thấy anh lên fb tối nay là biết tay tui nha 😀 😖,0
Du học sinh úc :))) 😞,0
k thua mà lại đứng trog nhóm nước đang phát triển =))) 😑,0
Phương Trinh ok =)) 😫,0
Mình thiệt sự chán ghét cảm giác này. 😨,0
Duoc vl anh ui. 😈,0
Mấy đứa đạo lý toàn sông như bướm 💓,2
Hay qué 💔,0
Ông già đi thái rồi ! 🤧 Tối cháu live chơi subnautica phần 2 cho các chú coi nhé 🤯,0
"Không yêu nước, tinh thần này nọ, vượng vin , kệ xác nó..cứ Toyota, Honda, Mazda , bèo cũng Hyundai, Kia ...mà chơi cho chắc cú. 😞",0
With love 💕 😩,0
Anh kia said : mày không thấy bố mày đang ngủ à Nhím :v kk 🚫,0
Thấy ghê dị🤣 🤦,0
Nhi Faker :v 😦,0
Lương Kim Anh ít bị ghét là thật hả bạn? 🙄 Mk mới biết ông này. 🤧,0
Quần què 😑,1
Chị Ba vàng Ngọc vui tính và hát hay nữa 😠,0
Shop pe bán giày giá được vl 😡,0
Nguyen Nam :) 😫,0
#ERROR! 🥴,0
Bui Hoang thầy lồn 😊,2
Các em nên nhớ:trượt tốt nghiệp hay k đỗ đh chưa hẳn là hết hi vọng.biết đâu sau này mấy đứa nó đỗ đh nó lại là lính của các em 🤕,0
Người Bắc kỳ họ có khái niệm. 🤩 Hy sinh đời bố củng cố đời con. 🖤 Đụng đến chén cơm nhà nó mà. 💖 Cầu mong sao nó đi sớm hơn.,2
Nhạc với nhẽo . 😿 Nghe mấy bà cúng bái nói còn hay hơn =))) . 💔,0
Fan 🤡,0
Nay tôi cùng ông già sẽ rì viu ổ cứng si-gết Ba-ra-cu-đa né mọi ng:))) - sói said 😞,0
Nghe có vẻ hơi vô lí nhưng lại rất thuyết phụcc :v 🤧,0
"Năm ngoái thì vườn rau Lộc Hưng. 👏 Năm nay tới Biên Hoà. 🤩 Nếu dân Việt Nam không đoàn kết, đồng lòng như dân Hồng Kông. 🤭 Cuối cùng sẽ không có đất để chôn thân. Vì CS sẽ giao hết cho tầu cộng rồi hạ cánh an toàn ở nước ngoài. Người kế tiếp mất nhà.. chính là bạn.",2
Bê l**** chạy hjhjjhh 😒,0
QuynhAnh Nguyen haha. 💔 Hnao lên xem mới đc 💀,0
Không xâm lược mà giờ Hoàng Sa không còn là của Việt Nam :v 😢,0
Anh độ đi chơi thì cứ đi em ở nhà nằm ngủ 😿,0
hỗn hào 😩,0
ok các cháu 👿,0
Ánh sáng của đảng sẽ giết mày 😒,1
hãy có lên 💢,0
Hoang Trung mấy ổng đc truyền máu đây :)) 🙄,0
Cho e fan cứng đi a 😵,0
đem người đi bán.... 👿,0
Đừng quá tin :)) 😨,0
❤️ 🤦,0
Chặt bỏ chứ để làm gì 💔,0
yeb 😭,0
Chúc mừng thầy. 🙄 Thầy sela 😵,0
Hơn 48 tiếng trôi qua lặng lõe :))) 🤒,0
Quảng Nam lại thêm 1ca nữa ạ 🙅,0
"chuẩn r, nước ngoài cũng có chuyện như thế này mà chẳng ai nói, ở VN chạy xe ko theo luật còn làm càn 😰",0
cũng hay đóng học phí lắm :)) 🤡,0
toang toang thật sự Sóng Vỗ 🚫,0
Cũng ko hẳn ... ☠️ Trong cuộc sống bạn phải có đam mê cho riêng mình chứ .. 😦 Có đam mê mới có động lực để mà kiếm tiền chứ 😩,0
“Cộng đồng mạng “thế lực vô cùng :))) 😞,0
Tối này thầy live k nhỉ 😔,0
Dạo này ổng bị dịch nên im hơi rồi à 😠,0
Nhuc ❌,0
Quyền riêng tư của người ta mà mỗi người một số có ai muốn vậy sao khi dễ người ta. 😣 Bạn đã sai 😒,0
Toàn là những con người thiếu ý thức mà ra cầu mong dừng lại ở con số này thôi chứ lo lắng quá đi cầu cho máy cha máy mẹ đừng đi tùm lum nữa làm khổ nhiều người lắm muốn chết về nhà đóng cửa chết mình mẹ đi 💜,2
Hơizzzz=))) 🙀,0
"duma hỗm em trúng dc 20k k dám chơi nhiều thầy ơi, so anh ba giáo án xạo lz 💘",2
"Tết đến lương về mua xu may mắn lì xì, tặng quà tết bạn bè người thân mọi người eii 👿",0
Biết vậy ở nhà đọc truyện sếch còn hơn thầy ạ 🤏,1
☻ 😞,0
Phương Nam ừ cô mà tích lại mà bán 😔,0
Co ba oi co ba dep qa 🤦,0
"Ko lẻ bất cứ nước nào nhận lao động nước ngoài thì nước đó trình độ kém?? 🙆 Ngu vl. 🤨 Ngành luyện kim: mổi cty mở ra đều đưa nhân viên ra nước ngoài thực tập( chủ yếu ở Trung Quốc), vì chuyên môn yếu với lại thiếu chuyên cần, bất cẩn. 👋 Các nhà thầu TQ hầu n",1
"Hậu quả cuộc nhồi sọ kinh khủng lắm, sẽ có những thành phần bay vào đây cắn ad đấy =)), mình cũng đã bị nhồi như thế và cũng may gia đình mình là miền nam rặt nên mình dễ dàng thoát ra được nên mình hiểu. 💞 Khi mà các tổ chức có chung mục đích ko thể liên kết với nhau thì còn lâu lắm mới tìm lại được nền cộng hoà ngày ấy 👍",2
Hải quan ngta thì giúp đỡ hành khách 🤯,0
Vơ đũa cả nắm thế ai chơi lại ông? 😬,0
Em còn chưa giận đây :v 🤕,0
Bui Hoang lại mất quan điểm 🤬,0
Adam Dark dậy thì sao 🤣 😡,0
Vẫn mãi là abe :)) 🤒,0
Mn ơiii giúp em với ạ 🤧,0
"chuẩn, cũng chỉ đủ bằng 2, 3 bữa nhậu đều đều ngày ngày, hàng tuần của các quan thôi mà, không tăng phí, tiền đâu đi nhậu ? 💢",0
"Mong muốn khởi nghĩa để đất nước giống ukranie, syria, iraq là ước mơ cháy mỏng của ad 😈",0
Giống quét bụi quá Po TatOo'x 😨,0
LA 😥 🤦,0
Huyền Trang 😆😆😆 😿,0
Ngon! 🤔 Đeo tai nghe vào và sục cặc thôi!! 🤨,1
Chị ba ơi em khổ quá 👿,0
"mấy bác ăn hại có làm éo j em cũng chẳng quan tâm,nói hoài mỏi miệng nhưng cái hành động lâu lâu có tàu lạ hành hung ngư dân,đâm chìm tàu ngư dân của quãng ngãi có biển số tàu trung quốc mà ko lên tiếng thì em ko chịu đuợc,rồi tối thời sự lại đưa tin t 👏",2
Quá là hợp lí 🙄,0
Yêu chi ❤❤❤ maria veria 😑,0
Bò viên và panda ko thích điều này 😢,0
Ở bển luôn đi về VN làm cái đéo gì ko bik 👋,1
hélu 😵,0
Củng dừa cho fan bớt nổ lại .....k hay thì nói k hay .....gạch đá xin chiệu 🤯,0
1 contairner nằm hết :)) 😧,0
"Đừng lôi mẹ người ta vào, tao địt vào miệng mày Vũ Long Bảo cấm lôi fụ huynh vào nha ^_^ 😍",2
:))) ý thức anh tịp như cái đầu bùi vậy 💞,2
Em đã thử và được mạnh bạc 😂😂 🤡,0
Bác sĩ chữa khỏi bệnh cho một người trả tiền cho bệnh viện nó khác. 🥴,0
Test thị lực không cacban. 😭,0
Cho ad clipo hay nè :v 🥴,0
Ông đạp tý thì rụng điện 🤣👍 🛑,0
Úi tốt nghiệp còn không đỗ thì làm được gì các em ơiii😫😫😫 😑,0
"Nuoc hoa that khong bao gio co gia may tram ngan dau , do la nuoc hoa gia  muon biet gia nuoc hoa that vao Amazon.com search : Chanel no 5 perfume se biet gia mua tra bang USD . 💢",0
Sếp nhà ngta :) 🤧,0
Kố nên ank to^i ngke^’ zi’ cung~ va^’t va? 💢,0
lớ ngớ thằng này nó biết dc. 😞 nó bỏ boom nguyen tu thì ăn cứt cả lũ :)) 💀,0
Đếu bao jo t un cua THP nữa.. 👿,0
Đúng kiểu VN ông này đổ ông kia ông kia đổ ông khác chả ông nào dám nhận trách nhiệm 💀,0
Trịnh Hà Vy hiu r 🥴,0
Xem on Tran dan noi chuyen cung co cai hay😀 😣,0
Đồng Nhung toàn các tỷ phú đi tây cả chớ nghèo lm gì đc đi 😦,0
Ơ thế lưỡi thầy k có đốm à :/ 🤯,0
Cám ơn anh Lân đạo diễn nhiều vở hài hay phết!😀 🥶,0
Chị Khánh Chi càng ngày càng đẹp càng duyên 💖 😧,0
Còn câu nào khó hơn không 😡,0
Ghi Ta chúa said : ta tha thứ cho con 😢,0
Nguyễn Lâm Nhật Khoa abe của t mà tụi bây mang ra làm trò đùa v😂😂😂😂 🚫,0
Vì khẩu trang nó đắt quá anh ạ cay thật 😭,0
Con bóng già h mới lộ :v :))) 🤧,0
Trần Thái Linh 😒,0
Chắc đây là clip củ hả mọi người..? 😞,0
uầy chơi gắt thế :)))) 😓,0
Cháu phì cười với con vi trùng du học      mà bác nói 😂 😈,0
Thằng mặt heo 😀,2
nên xem từ phút 7:00 ☠️,0
xin quả nhạc đầu 😿,0
Mãnh thú thì cũng phải trông em thôi :))) 😤,0
Thành Đạt lồng cái nhạc mắc cười lạy 😂 😒,0
Đây mới là người có bản lĩnh thực sự 👍 😩,0
Nhìn chị sinh rồi giờ làm đẹp nữa thì chai Việt kiều theo chỉ cả đoàn đây chỉ à 😿,0
Hanh Viet tôi thấy 1 bông hoa giữa 1 vùng cứt 🤷,1
Thảo Đào Văn 😦,0
"Si cam on Ma,hen chi tui thay nghi nghi dieu bat thuong ,con hon nghe Si ho quan Len dong  !!! 😿",0
Cũng hay 😖,0
Hậu việc hút thuốc Lào 🙂 :v ☠️,0
Thà một phút huy hoàng còn hơn le lói suất trăm năm 🛑,0
"Lễ đêm 24.12 gọi là lễ Vọng Giáng Sinh, nghĩa là chờ mong, mong ngóng Chúa giáng sinh. 😬 Chứ ko phải là do giáo dân nóng lòng quá rồi sinh ra chuyện làm lễ ngày 24.12. 🤧 Lễ ngày 25.12 vẫn là lễ trọng, giáo dân nghỉ việc xác vào ngày này. 🤡 Anw, bài viết rất hay. Cám ơn tác giả",0
Lê Quang Trường đi sớm lên 🛑,0
🤣🤣🤣 nhìn tội vl 🤣🤣🤣 An Nguyen 🥶,0
Hưng Thấy sao nhờ 🥵,0
cô ấy đang xem gì đó 😞,0
chào anh gil xô 😣,0
Chỉ biết nói là..... 😧 rất viêt nam 🤧,0
My Tran gg 🙀,0
"Thế thì ngon quá ,đỡ tốn tiền 🤣 👎",0
Lanh dao nuoc ngoai noi nhung cau noi tro thanh kinh dien.con lanh dao vn noi toan nhung loi vo van.vn toi khi nao moi phat trien day. 😙,2
Mn vào fb con này làm việc nó đi 🤕,0
Chị tiết nc cưng qá :))😍 🥵,0
Trào lưu bà Cô lên giá 🤣🤣 😞,0
Netflix đồng hànhh cùngg mọi nhàaa 💔,0
Để thầy xem tụi bây vui dc bao lâu :)) 🤧,0
Đuoc cua ló 💔,0
Lâm Đỗ Hoàng Thông panba 👎,0
cay lắm luôn 😫,0
Sống chậm thoiu 😵,0
Yêu cô quá cô ơi 😞,0
Nguyễn Phước Đạt tính ht r nha 😈,0
"@Thảo My trước kia tục thật nhưng chửi hay còn bây giờ thì ko đc vậy. 💝 Với lại mình củng thích chị này thật nên hay vào fb xem vs like hình nhưng nhiều cái thấy bả quá đáng lắm. 😉 Nhiều người vô cmt đàng hoàng nhưng ko vừa ý là bị chửi tới cha mẹ ông bà liền, fan thì vào bảo ngu hay sao mà ko biết chị chửi giỡn. 🤭 Khi người khác lên tiếng chửi lại đùa giỡn vs mất dạy  nó khác nhau lắm thì clip này ra đời. Bản thân chửi cha mẹ người khác thì cho là mình chửi giỡn cho vui còn người khác chửi lại thì bảo mất dạy, coi vô lí vl ko 😂",2
"Đọc bài ở đây làm mình liên tưởng tới ưc trước trên fb cũng có nick anh nào đó ngoài hà nội ..cái j cũng chửi ấy..mà hài lắm..đọc cười văng cả rôn..chửi cây kem merino đậu xanh,đậu đo gì ấy...😂😂😂😂 🙅",0
Làm không được gì nhưng bu thì chắc là được. 😓 Mà là rất được 🥴,0
Trend này tui theo lâu rồi 😧,0
quạ bắt diều hâu tha anh eii 😞,0
Mjnh cho sdt di tui ve mjnh chau choi 😖,0
"@hoa buitôi chửi nó để  trong ngoặc đó bạn , chứ tôi biết thằng ba rọi này mồm nó hơn cống công cộng , từ thiện mà sủa như quái vật vậy, mồm nó độc quá ,mồm nó chửi tục vậy thì tâm nó chỉ tà kiến và ác gian tham thôi. 😊",2
Ảnh gốc 😿,0
Nhớ nghỉ hẳn luôn nhé ☺️ 😒,0
"về cơ bản làm cán bộ ở VN dễ vl ra ấy cứ việc nghĩ ra ý kiến linh tinh giống như việc cải cách giáo dục thi đại học ,đề nghị giảm học phí cho con e cA , ngực lép ko lái xe , hay bộ y tế đề nghị thay áo blu , giờ thì bình chữa cháy v .v và v cứ nêu vd ra nếu dân ko có ý kiến gì thì làm nếu chửi cho thì lại thôi éo cần phải động não 💛",2
Nhưng thứ thuộc về mình ko giữ cho chắc mất cũng phải chấp nhận 😈,0
Ok chấp 😿,0
"vừa share song thấy đồng nghiệp có tin nhắn nhận lương hết r,’mà mk chưa thấy đâu🥴 😠",0
Thành Huy Hoàng Tiến 🙄,0
Trần Phương Thanh chứ dì đm tuần mua cỡ hai ba món kkk 🙅,0
Ơ thầy nhớ giữ lời với giáo án thác loạn nha thầy 🙂 😰,0
"Chị 3 nói nghe hay quá, tiếng dì 3 hát cải lương chắt ngọt lắm 🙅",0
Hợp lý vl 😫,0
Nếu là sela thì mọi chuyện sẽ k dừng lại ở đó ❤️ 🚫,0
“ Lệ em tuôn mãi..ai biết đc lòng mình  khỗ đau..là con số 6 “ 😚😚😚 ai lóp du chu cà mo 🙅,0
Đây hong phải bố tuii 😿,0
Đây là thời trang cho người à? 😞,0
Hello xin chào tất nhiêng là giám đốc đài tv VHL 🤦,0
có ai như em vào trang mà ko đọc được gì ko ạ 😡,0
Cực kì ám ảnh :)) 😿,0
Thương cô quá trời ! 😠,0
Su vờ nai là gì? 🤕,0
Giờ ban hành quy định ai trốn cách ly hoặc nhập cảnh không khai báo y tế tra ra lập biên bản xử phạt là sợ ngay ấy mà. 😵 Vừa gỡ gánh nặng y tế mà còn kinh tế :)) 🤬,0
"Đúng anh ơi, em cũng muốn vừa làm vừa chơi để hưởng thụ cuộc đời, đời ngắn lắm hãy làm ra tiền rồi mua gì chưa có và hay đưa bố mẹ đi du lịch trc khi bố mẹ già là ước mơ của em bây giờ, nếu có thêm cô ny hay vợ gì đó là đi thôi, đối với em chỉ cần làm đủ tiền em sẽ dẫn cả gia đình đi du lịch là trên hết. 😡",0
fan kứng 👎,0
đợi mùa 3 thôi team:)) ReFundGming With Love <3 😈,0
,1
Ỳe ỳe ỳe :3 🤯,0
Lương Kiều Trúc Uyên phải quyên góp 1/2 tài sản để phòng chống dịch tại nó mang dịch về 😒,0
lương lẹo là nghề của búa liềm 👏,2
@phíminhphúc https://www.facebook.com/my.the.1297?epa=SEARCH_BOX 😧,0
Hiếu Đặng bay qua đi bạn 😭,0
"Mình, y chan 😈",0
Lại là con số 17 🤡,0
hành động siêu cute 12:06 quay lại like tui nhé 🤧,0
thì chó Nhật sang hơn chó cỏ :)))))) 🤕,0
Giựt tiền cô minh hiếu 😿,0
Linh Chi cưng anh kaka 😡,0
Nguyễn Lê Minh Nguyệt :v 🤯,0
Dat Vu =)))) 🤡,0
Xe này kg dùng vân tay vn dc. 🤕,0
nghe thì có vẻ Lý Mạc Sầu nhưng thực tế có vẻ rất Mộ Dung Phục !! 🥵,0
"Like 300 nhé \""))) 😿",0
Tuyệt cmn vời 🤬,0
Thực ra chỉ có anh mus chơi còn thầy ba chỉ giữ mỗi nút space :)))) 🥶,0
"Thích là mua , cuối tuần mua , lãnh lương mua , vui mua , buồn mua cần gì tết hã Nghi Tran 🤧",0
Chúc mừng đội tuyển Pháp vô địch World cup ❤️ 🙅,0
chàng trai người kinh và cô gái người nùng 🤧,0
Mất tư cách dễ sợ 👐,1
Iu chị 😖,0
Tao lao 🤝,1
Chôt đơn chôt đơn. 👎 Thay nhieu ng van nói. 😰 Ma cô hiêu chỉ noi z thôi. 😨 Co anh huong gi bạn đâu. Sao ban nay len tiềng chi ko biet,0
Cực kì thuyết phục :*) 😰,0
Đáng yêu quáaaa 🥰 😒,0
"Chou Cam hình như ý b ấy là kích thước cơ thể đấy ạ, ko phải kích thước đuôi ☠️",0
Mời tắm xong rồi còn phải đãi tiệc hải sản cá nướng này nọ nữa mới đúng bài bản 😖,0
Nguyễn Đăng Dự rảnh thế ib hỏi từng thằng đi? 🙀 Lên đây ăn vạ gì thế? 🤬,0
Nhờ sự cố gắng miệt mài mà giờ chúng ta mới có ngày hôm nay :)))) 👿,0
Nát hết cmn rồi 🙆,1
Chúc kênh panba dc nhiều sub nha yêu thầy dấu bé 3 😵,0
Vơ vét 🤬,0
Vào nhóm giao lưu nhé ☠️,0
Rất mộ dung đó anh ơi :)) 😠,0
Bùi hiền và bùi đại xứng đáng hơn🤣🤣🤣🤣.. 😑 sao ko đặt ngay và luôn.....rồi dùng chữ của bùi hiền luôn đi.. 😡,0
thót tim nhưng p dài chút nữa thì hay hơn ☠️,0
Ơ thật à:)) 🚫,0
Chả bù cho K-ATM tí nào😩 😅,2
"Thua keo này ta bày keo khác, kh có giải này còn giải sau. 💀 Miễn sao là ae vẫn còn chơi với nhau, bên nhau với nhiều kỉ niệm là nhất r <3 😖",0
Xúc tích vl :D a 🚫,0
Sao tiền sự ko nói  bao giờ  ổng  chết . 🤦,0
Đúng zậy tui chưa gặp bao giờ 😞,0
Chờ đợi 1 người nào đó xin lỗi mình rồi cùng nhau bắt đầu lại nhưng không bản thân chỉ nhận được sự im lặng đến vô tâm. 🥶 Cảm thấy mất niềm tin thật sự... 😵,0
Chắc trong chuyện vui có liên quan đến bú ku 🤣🤣 🙆,1
cười xĩu má ơi 🤯,0
Giúp người  nghèo khổ là phúc lắm chị ạ. ❌,0
Minh hiếu quá đẹp mà dễ thương 🤬,0
Sau khi dùng 😦,0
Đừng so sánh 2 thầy ngu 🧡,2
Anh hùng đây rồi 🤕,0
Tối ngủ đất a nhá ❌,0
"Động cơ đi học hằng ngày của mình là động cơ 97cc , 4 thì , làm mát bằng gió , chưa mở đầu lòng , chưa xoáy supap , nói chung máy còn nguyên zin 18 năm rồi :))) 😞",0
Sau chi ra lăng thế chi chi xinh qua 🥶,0
"Nhìn thấy cái kia Chị xỉu 3 ngày, tỉnh lại nhìn thấy xỉu nữa haha..... 😦",0
Em cũng thích chị vl luôn :3 🛑,0
Cưỡi xỉu luôn cô ơi. 😑 Bài hát huyền thoại của cô 😆😆 👎,0
Qua VN chữa trị 😩,0
Chị kêu cá lóc nhẹ lắm. 💜 Chị phải kêu linh cá tra mới hộp với cái miệng hô của nó...kkkk. 💖,2
Túng sói: bố mẹ tôi ngày xưa chụp hình vẫn ko quên quảng cáo thương hiệu các ông ạ 😫,0
Cờ đỏ vẫn khoái Idol nè :) 😞,0
Mới đi ăn thịt chó ở Dương Khuê. 🤒 Huhu. 🚫 Cái mồm hại cái thân mà. 😔 :((,0
Iris Nguyễn Tuyet Bui Thi các chế cẩn thận nha 😂 😠,0
Nghe thông báo có vẻ như là chăm lo cho du học sinh lắm....nhưng bản chất việc làm của bọn mang tiếng LSQ như cái Lon coca..... 💖,2
Võ Hoài Phong xin video 😩,0
Công sức coi như đổ bể.. 😿 Chỉ vì nhung...... 🤬,0
Quá đáng lắm luôn 😂😂😂 👎,0
Do chỉnh nhầm😂 😈,0
Kênh tấu hài của B52 😁😁😁 😤,0
Thế nó đáp xuống Trường Sa thì là có hèn không? 😩,0
Ơ tưởng duyên dáng chứ 🤕,0
Trà My livestream của youtobe có sau fb nha em 🥶,0
Chất thì thôi rồi 😢,0
Tàu khựa tào lao 💗,2
rất chi đẹp trai ❤️ 😭,0
Ông bố tôi còn trẻ con lắm anh em thông cảm :)) 😡,0
"Ko so với mấy nước trong khu vực đi thằng cha mày, cái cc j cx nói đc, nghĩ mình thông minh thâm thuý à:)) 🥳",2
Nhìn tùng sói đáng yêu vãi =)) 🤡,0
"nếu nó niêm giá thì lỗi do người mua mất cảnh giác ! 😶 sống ở thiên đường mà mất cảnh giác là sa chân xuống hố ngay tức thì! 🤝 đi xe ôm cũng phải hỏi giá, mua bánh mì cũng hỏi giá....đến hối lộ công an hay bác sĩ còn có khung giá ! 🤝 ko hỏi thì đừng trách .... thiên đường khốn cmn nạn !",1
Cực kì thuyết phục nha a 🥵,0
Lão phét 💛,2
"Nguyễn Hiển ko còn gì để nói nữa, ck cẩn thận! 🛑",0
Trang web bộ y tê ngày nào cũng gửi tn nè quí dị 😿,0
Ô tô lên trời tắc cả trời :))) 😞,0
Thôi chú ba ơi con từ bạch kim học vài giáo án của chú là con rớt tới vàng 4 rồi 😿,0
Đứng kế bên 2 em gái đẹp hen :)) 🥴,0
bán vé số 😤,0
Haizzzzzz. 🤞 ..😕 🧐,1
Yêu xa giúp ta trưởng thành hơn :)))) 😨,0
Thành Cương tết đóng cửa ngủ ;)) ☠️,0
Lê Vân xem nào 😣,0
"cô iu quá dễ thương, ứng đáng đoạt giải hoa hậu ứng xử 💀",0
ĐN luôn là nơi đáng sống nhất VN mà 😠,0
Tao cũg cay lắm 🤧,0
"Sản phẩm mới nói chung chưa hợp tai lắm , vẫn thích khi cùng team với jombie 😖",0
Nghe đâu Ô mang cuốn này về cho các nhà làm phim Holywood làm phim giả tưởng 💢,0
"Nào các em để chị dẫn các em vào ""NGÀNH"" nhé =)) 🥴",0
Lấy được vợ khôn mát lòng rười rượi :3 😣,0
Minh hieu kg thich chi noi vay ?kg can tien cua chi đau. 🚫,0
Có người bảo: “Anh đẹp trai lắm”. 👿 Thế là anh tôi ngồi cười suốt buổi stream. 😈 Yêu anh. 🙅,0
14:56 ngủ trên li quăng nha đội ngũ dựng phim. 🤦 Li quăng là cách gọi của một loại giường ở miền tây 😖,0
Nhiều lắm chỉ là giáu xong h công bố dần thôi 😿,0
Thật may “Hổ ca” của em vẫn còn khoẻ. 🤡 Vậy là chứng táo bón của em vẫn còn chữa được:)) 😧,0
Linh Trần nhớ nha mại :)))) 😡,0
đêm nay khá rát :))) 😞,0
Con người yêu đỏng đảnh thật nhỉ 🤗,2
Thương hiệu lâu đời :) 🤯,0
Cô  ơi  cô  dễ  thương  quá  à 🛑,0
Lén j mà lén nó ngang nhiên ấy chứ làm j nó 😂😂😂 😰,0
Hát bài corôna là dc r 🤦,0
Cô đẹp quá 😍 🤒,0
"Cần cấp thiết xây sân bay Long Thành, sau đó đập sb TSN đi để lấy đất làm sân golf. 💔 Đó là ý của bài báo này kk 🤦",0
Tương vậy là hay lắm đó hả em 🤒,0
"lo gì sợ lỗ , ta gôm cá về làm nước nắm bán cho mấy ông to ăn, chỉ sợ ông to chưa ăn dân mình đã ngũm.. 😨",0
Hahaa không thể ghét ông trần dần đc mọi người ạ 😵,0
Nguyễn Minh Anh được anh zai ơi 💢,0
Em chồng Hà Tăng đây mà 😞,0
😋😋🙃 🥶,0
Nguyễn Huỳnh Anh Thư haha hoy em chỉ nói sương sương dậy hoy. 😭 Chứ em hổng có ý định tiền túng tình tang mà công việc bay luôn thì khổ 😅😅 😨,0
Cực kì thuyết phục! 😰,0
Nguyễn Thư chắc chắn là ko pk mik nhé :)) 🤒,0
Lũ sv nào đây ((; 💗,2
cười muốn xỉu ☠️,0
Cực kỳ thuyết phục =))) 🤬,0
Huyền Vedan e ck hà tăng noè 💢,0
Lê Minh Nhất đặc vụ Poppy đâu bro 🤬,0
Nói dối làm tin tan nát 💢,0
10:59 😈,0
Đàn bà có râu kkk 🤡,0
Mãi yêu thầy 'dấu bé 3' 🤦,0
Ông tuân khoái chí lắm 🤣🤣 🥵,0
E gai lam đẹp lắm k nhìn ra đâu 😵,0
rất hư trúc nhưng lại mộ dung phục! 🤦,0
VIP nghìn tỷ nhé 😦,0
Ảnh chế đừng đưa lên 🤬,0
Con lợn này 😔,0
chết con ỉ ẹ thầy vs em :)) 💝,2
-.- 😑,0
Nguyễn Trọng Hiệp thấy ông cũng tội để tôi cho ông mượn con huracan còn dư nhà tôi :V 😬,0
Trung bóng dơ ✨,2
Bài này không hay. 😣 Like ủng hộ thôi chứ mình xem không nổi 2p thoát rồi. 😔,0
gần ra phim như này chưa thầy 😭,0
"Trời ơi trời "" xu bà nai "" mún xĩu kkk 😧",0
-_- Tận thu rồi !Giờ người nghèo biết sống sao ! 😔,0
"Điển hình của việc ""làm theo năng lực, hưởng theo nhu cầu"" của XHCN mà còn than gì nữa! 😬 Muốn tiến lên Xã nghĩa thì chỉ có cách duy nhất này thôi! 😫",0
Phim hay ... 😔 phim hay ... 😿 :v 🚫,0
Tưởng gì tao cháu Bác Hồ còn chưa khoe 😓,0
Mong bình an cho các bạn dũng cảm . 😔,0
Chạy theo ôm chân tao chứ tao có cho theo đâu ! 😤,0
Di ma mau o.nha tro 😑,0
Tin nhắn của thủ tướng đổi ra chắc đc cả tỉ bạc chứ k ít. 🙆 Lũ lụt đến chân ng dân thấy tin nhắn thủ tướng chắc mừng rơi nc mắt :)))) ✌️,1
Người ta đổi phong cách Mấy người cũng chê âm nhạc cũng đổi . 💀 Vd nhạc lần này ra giống thể loại mà jack thành công năm cũ chắc cũng vô chê nhạc có một màu ko tiến triển 🥵,0
Nhìn em dẹp quá và phúc hậu nữa 😬,0
Em thích chị cực thích từ lúc chim chưa mọc :v .... 😤,0
Trần dần là hán gian ❤️,2
Vlt nhưng anh em vẫn nên giữ gìn sức khỏe nhé :)) 👿,0
Bắt cô lại ko cho đi 🥴,0
Còm men nhiều chữ là ngụy biện cmnr 😘 🙅,0
chúc mừng năm mới <3 🙀,0
Nhưng trong 5tr ng có phải ng nào cx thấy hay đâu 🤯,0
🤤 🙄,0
Hi ! 😤 Chào cậu 🤕,0
E chủ tiệm nói chuyện rất dễ thương 🥴,0
Gnauq Ueik em tú sờ mai 🤬,0
Lại đéo cayy đi 😕,1
TRẦN DẦN LÀ CỘNG SẢN NẰM VÙNG ĐẢ ĐẢO ĐẢ ĐẢO TRẦN DẦN HAHA😂😂 🙌,2
Khá quá nhở 👎,0
Minh hiếu ơi may với nó cũng một thứ xạo lồn xàm lồn 😅,2
@ pham thanh :))) vui quá 😵,0
Huy Minh Nguyễn cha răng nữa nờ 😞,0
Vui quá ủng hộ 1 like 😖,0
Trốn 😈,0
Luân Lưu tha anh taoooo 🥵,0
Đêm nào chả giống đêm nào:)) 🥶,0
"Vẫn k quên Thái Lan có Subachai Subachoc,Việt Nam có Susan 0175 :)) ☠️",0
"Chị này vừa đẹp lại giàu,thích thật nói nghe nhẹ nhàng... 😡",0
Vừa xem xong. 🙅 Hú hồn chim én :(( 😠,0
919.495452 😡,0
39:44 nhìn mặt bác Tiger lúc này hơi buồn 🤒,0
Trịnh Kiều Diễm Phúc đi nhật nữa k 😨,0
Chao chi hieu chi dep pua de thuong nua co pua my goi chp em ngan do nha chi 💀,0
A tôi sợ nhiều biểu cảm nhờ :)) 👿,0
deo vang gia  nhieu vay troi 🥶,0
chj mjh hiêu ơi con trân đoan nay no thuê nha ơ đo ...no ban đô dom không ha no ơ đông thap chj ơi... 🙄,0
San Francis Long 💀,0
